order,pid,ms_sub_class,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_fin_type_1,bsmt_fin_type_2,total_bsmt_sf,heating,heating_qc,central_air,electrical,bedroom_abv_gr,kitchen_abv_gr,kitchen_qual,tot_rms_abv_grd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,sale_type,sale_condition,sale_price,house_age,porch_x_deck,total_bathrooms,sqft_above_ground
870,907275010,20,RL,90,15750,Pave,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1462,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,TA,Attchd,Fin,2,521,TA,TA,Y,WD,Normal,220000,10,169,3,1513
343,526351100,20,RL,85,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,1434,GasA,TA,Y,SBrkr,4,1,TA,7,Typ,1,Gd,Attchd,RFn,2,528,TA,TA,Y,WD,Normal,157000,35,101,3,1434
2341,527254070,20,RL,69,11302,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,Other,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1814,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Attchd,Fin,3,758,TA,TA,Y,New,Partial,319000,1,375,3,1826
1208,534400030,20,RL,80,8700,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,Gd,CBlock,TA,TA,Mn,ALQ,Unf,1120,GasA,Gd,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,2,525,TA,TA,Y,WD,Normal,155000,45,335,3,1128
1239,535153140,20,RL,82,9840,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,1248,GasA,TA,Y,SBrkr,2,1,Gd,7,Typ,0,none,Attchd,RFn,1,480,TA,TA,Y,WD,Normal,185000,49,406,3,1440
1868,534128090,20,RL,108,11358,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1124,GasA,TA,Y,SBrkr,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,515,TA,TA,Y,WD,Normal,185000,35,458,2,1610
31,527451330,160,RM,21,1680,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,525,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,320,TA,TA,Y,WD,Normal,105500,39,0,1.5,1092
9,527146030,120,RL,39,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1595,GasA,Ex,Y,SBrkr,2,1,Gd,5,Typ,1,TA,Attchd,RFn,2,608,TA,TA,Y,WD,Normal,236500,15,389,3,1616
1011,527208010,60,RL,101,13543,Pave,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,1168,GasA,Ex,Y,SBrkr,5,1,Ex,9,Typ,1,Gd,BuiltIn,Fin,3,683,TA,TA,Y,WD,Normal,355000,3,224,3.5,2500
414,527454130,160,RL,24,2349,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,855,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,TA,Attchd,Unf,2,440,TA,TA,Y,WD,Normal,137900,32,28,2.5,1456
2818,908102320,20,RL,134,17727.75,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1466,GasA,TA,Y,SBrkr,3,1,Fa,6,Typ,2,Gd,Attchd,Fin,2,528,TA,TA,Y,WD,Normal,149900,47,240,1.5,1466
1541,909428170,20,RL,56,17727.75,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,BrkFace,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,1898,GasA,Ex,Y,FuseA,3,1,TA,7,Typ,2,TA,Attchd,Unf,2,484,TA,TA,Y,WD,Normal,236500,52,275,2.5,1898
1732,528221030,60,RL,62,8857,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,738,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,Gd,Attchd,RFn,2,440,TA,TA,Y,New,Partial,171925,1,130,2.5,1495
666,535383120,30,RL,60,10800,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,630,GasA,TA,Y,FuseA,1,1,TA,4,Typ,0,none,Detchd,Unf,1,320,TA,TA,Y,WD,Normal,78500,119,30,1.5,725
2532,534201130,80,RL,75,9750,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,SLvl,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Av,ALQ,Rec,980,GasA,Gd,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Fin,1,384,TA,TA,Y,WD,Normal,135500,39,68,2,980
2898,916403130,60,RL,NA,11170,Pave,IR2,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,Wood,Gd,TA,No,LwQ,Unf,1216,GasA,Ex,Y,SBrkr,4,1,TA,8,Typ,0,none,Attchd,Fin,2,693,TA,TA,Y,WD,Normal,250000,16,0,2.5,2514
44,528138060,20,RL,70,10171,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1517,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,RFn,2,532,TA,TA,Y,WD,Normal,214000,6,0,2,1535
58,528250100,80,RL,NA,7750,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,384,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,TA,BuiltIn,Fin,2,400,TA,TA,Y,WD,Normal,180000,10,180,2.5,1430
418,527455090,120,RL,24,2104,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,1Story,7,6,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,836,GasA,TA,Y,SBrkr,2,1,TA,5,Typ,0,none,Attchd,Unf,1,345,TA,TA,Y,WD,Normal,128500,33,170,1.5,836
2058,905104240,190,RL,70,8425,Pave,Reg,Lvl,AllPub,FR3,Gtl,Sawyer,Feedr,Norm,2fmCon,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,768,GasA,Gd,Y,SBrkr,2,1,TA,6,Typ,0,none,Detchd,Unf,2,576,TA,TA,Y,WD,Normal,119900,36,138,2,868
163,535453070,20,RL,75,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,LwQ,Rec,1246,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,1,305,TA,TA,Y,WD,Normal,154000,51,218,2.5,1246
326,923205015,20,RL,NA,11875,Pave,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,1344,GasA,Ex,Y,SBrkr,3,1,TA,7,Typ,1,Gd,Attchd,Unf,2,686,TA,TA,Y,WD,Normal,166500,11,328,2,1344
2581,535180070,20,RL,72,10011,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1070,GasA,TA,Y,SBrkr,2,1,Gd,6,Min1,1,Fa,Attchd,Unf,1,447,TA,TA,Y,WD,Normal,134450,49,0,1.5,1236
1006,527163100,60,RL,NA,8000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,773,GasA,Gd,Y,SBrkr,3,1,TA,8,Typ,1,TA,Attchd,Fin,2,431,TA,TA,Y,WD,Normal,188000,13,308,3.5,1658
1032,527378020,20,RL,80,10000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,BLQ,Unf,1176,GasA,Gd,Y,SBrkr,3,1,Gd,5,Typ,1,Fa,Attchd,Unf,2,439,TA,TA,Y,WD,Normal,157000,35,224,2,1178
2695,903455090,50,RM,60,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,803,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,0,none,Detchd,Unf,1,297,TA,TA,Y,WD,Normal,125500,68,255,1.5,1360
1964,535453080,20,RL,NA,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,GLQ,Unf,1040,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,1,286,TA,TA,Y,WD,Normal,152000,48,0,2,1040
998,527107090,20,RL,53,14137,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1348,GasA,Gd,Y,SBrkr,3,1,Gd,7,Typ,0,none,Attchd,Unf,2,404,TA,TA,Y,WD,Normal,177900,12,39,3,1384
1079,528188150,160,RL,36,2448,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,VinylSd,Wd Shng,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,764,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,0,none,BuiltIn,RFn,2,474,TA,TA,Y,WD,Normal,154000,5,27,3.5,1626
89,532378110,20,RL,NA,6897,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,1040,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,1,260,TA,TA,Y,WD,Normal,127000,48,104,2.5,1040
1940,535327200,20,RL,70,13300,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Gd,TA,No,Rec,Unf,928,GasA,TA,Y,SBrkr,2,1,TA,4,Typ,0,none,Attchd,Unf,1,252,TA,TA,Y,WD,Normal,132000,51,417,1,928
1968,535457040,90,RL,80,8000,Pave,Reg,Lvl,AllPub,Corner,Gtl,"NAmes",Artery,Norm,Duplex,1Story,5,4,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,1800,GasA,Ex,N,SBrkr,6,2,TA,10,Typ,0,none,none,none,0,0,none,none,Y,WD,Normal,141000,46,0,2,1800
1627,527163080,20,RL,NA,9556,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,Unf,Unf,1168,GasA,Gd,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,420,TA,TA,Y,WD,Normal,160000,15,21,2,1187
1007,527164120,60,RL,NA,10832,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,712,GasA,Ex,Y,SBrkr,3,1,Gd,7,Typ,1,TA,Attchd,Fin,2,409,TA,TA,Y,WD,Normal,194500,14,189,2.5,1895
1210,534401130,80,RL,82,9020,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,SLvl,6,7,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,1127,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,2,490,Gd,Gd,Y,WD,Normal,174900,42,129,2.5,1165
589,534129380,20,RL,75,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,1216,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Attchd,Unf,1,336,TA,TA,Y,WD,Abnorml,113000,40,0,2,1216
1884,534276070,80,RL,65,10482,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,SLvl,6,8,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,Gd,CBlock,TA,TA,Av,GLQ,Unf,588,GasA,Ex,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,1,264,TA,TA,Y,WD,Normal,145000,49,224,1.5,1138
973,923203190,120,RM,NA,4500,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,Unf,1224,GasA,Ex,Y,SBrkr,2,1,TA,5,Typ,0,none,Attchd,Fin,2,402,TA,TA,Y,WD,Normal,165000,10,304,3,1224
1671,527425025,20,RL,NA,17199,Pave,Reg,Lvl,AllPub,FR2,Gtl,"NAmes",Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,TA,TA,No,ALQ,Unf,914,GasA,Ex,Y,SBrkr,2,1,TA,4,Typ,0,none,Basment,Unf,1,270,Fa,TA,Y,WD,Normal,128000,46,140,1,914
2248,914452090,85,RL,NA,12150,Pave,IR1,Bnk,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,6,6,Gable,CompShg,HdBoard,Wd Shng,None,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,1001,GasA,TA,Y,SBrkr,2,1,Gd,5,Typ,1,Po,BuiltIn,RFn,2,486,TA,TA,Y,WD,Normal,183500,28,306,3,1299
737,903227090,50,RM,50,6000,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,TA,Fa,CBlock,TA,TA,No,Unf,Unf,780,GasA,Ex,Y,FuseF,4,1,TA,6,Typ,1,Gd,Detchd,Unf,1,280,TA,TA,Y,WD,Normal,132500,70,45,1,1412
2197,909250150,70,RL,55,10592,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,Gd,PConc,TA,Fa,No,Unf,Unf,602,GasA,TA,Y,SBrkr,3,1,Gd,7,Typ,2,TA,Detchd,Unf,1,180,TA,TA,Y,WD,Normal,165000,84,261,1.5,1502
174,902110090,20,RM,69,5805,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,BLQ,Rec,1347,GasA,Gd,Y,SBrkr,3,1,Gd,6,Typ,0,none,Detchd,Unf,2,551,TA,TA,Y,WD,Normal,143000,53,0,2.5,1347
781,905228050,20,RL,NA,9000,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,2,2,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,Slab,none,none,none,none,none,0,GasA,Fa,N,SBrkr,2,1,Fa,5,Min2,0,none,none,none,0,0,none,none,N,WD,Normal,63900,62,100,1,660
2753,906380170,20,RL,64,7406,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,1199,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,0,none,Attchd,RFn,2,632,TA,TA,Y,New,Partial,194000,0,159,3,1220
2531,534176250,20,RL,80,9600,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,1164,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,2,528,TA,TA,Y,COD,Normal,140000,37,0,1.5,1164
879,907290210,120,RM,NA,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,848,GasA,Ex,Y,SBrkr,1,1,Gd,4,Typ,0,none,Attchd,Fin,2,420,TA,TA,Y,WD,Normal,140000,6,140,2,848
233,905325030,40,RL,NA,17727.75,Pave,Reg,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,Shed,WdShake,Plywood,Plywood,None,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1332,GasA,TA,Y,SBrkr,0,1,Gd,4,Typ,1,TA,Attchd,Fin,2,586,TA,TA,Y,WD,Normal,260000,31,268,2.5,1524
156,535350030,20,RL,85,10200,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,7,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,BLQ,1086,GasA,Gd,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,Unf,2,490,TA,TA,Y,WD,Normal,144900,56,0,2,1086
212,904302260,190,RL,60,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,2fmCon,1.5Fin,5,4,Gable,CompShg,Wd Sdng,Wd Shng,None,Fa,Fa,BrkTil,TA,TA,No,Rec,Unf,1212,GasA,TA,N,SBrkr,3,1,TA,6,Typ,0,none,none,none,0,0,none,none,N,ConLD,Normal,100000,95,168,2,1392
1557,911102180,50,C (all),52,5150,Pave,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Feedr,Norm,1Fam,1.5Fin,4,7,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,Po,TA,No,Unf,Unf,356,GasA,TA,N,FuseA,2,1,TA,5,Typ,0,none,Detchd,Unf,1,195,Po,Fa,N,WD,Normal,80900,98,0,1,1049
315,916125360,20,RL,NA,17727.75,Pave,IR1,Bnk,AllPub,Inside,Sev,Timber,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,Av,BLQ,Rec,747,GasA,TA,Y,SBrkr,3,1,TA,7,Min1,2,TA,Detchd,Unf,2,572,TA,TA,N,WD,Normal,160000,62,50,2,1687
1783,528431110,20,RL,75,9986,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1795,GasA,Ex,Y,SBrkr,2,1,Gd,7,Typ,1,Gd,Attchd,RFn,3,895,TA,TA,Y,New,Partial,147000,1,49,2,1795
1785,528435040,20,RL,79,9416,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,No,GLQ,Unf,1726,GasA,Ex,Y,SBrkr,3,1,Ex,8,Typ,1,Gd,Attchd,Fin,3,786,TA,TA,Y,New,Partial,311872,0,575,3,1726
614,534431130,20,RL,68,9768,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,ALQ,960,GasA,Gd,Y,SBrkr,2,1,TA,5,Typ,0,none,Attchd,RFn,1,330,TA,TA,Y,WD,Normal,122000,54,70,2,960
2814,907418020,60,RL,68,8846,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,750,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,564,TA,TA,Y,New,Partial,173900,1,35,2.5,1500
400,527405180,20,RL,70,8120,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,4,7,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,864,GasA,Ex,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,2,463,TA,TA,Y,WD,Normal,124500,39,0,1,864
1704,528120150,60,RL,76,9591,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,1143,GasA,Ex,Y,SBrkr,4,1,Gd,9,Typ,1,Gd,BuiltIn,RFn,3,852,TA,TA,Y,WD,Normal,317000,3,343,2.5,2473
1457,907253110,60,RL,NA,10400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,1257,GasA,Ex,Y,SBrkr,3,1,Gd,8,Typ,1,TA,Attchd,RFn,2,570,TA,TA,Y,WD,Normal,230500,7,84,2.5,2161
413,527454050,160,RL,24,2308,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,855,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,1,Fa,Attchd,Unf,2,440,TA,TA,Y,WD,Normal,147000,35,260,3,1322
162,535450210,50,RL,60,8064,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Artery,Norm,1Fam,1.5Fin,6,8,Gable,CompShg,WdShing,Wd Shng,None,TA,TA,CBlock,TA,TA,No,ALQ,Rec,816,GasA,TA,Y,SBrkr,3,1,TA,5,Typ,0,none,Detchd,Unf,1,280,TA,TA,Y,WD,Normal,132000,62,414,2,1224
2879,911175360,50,C (all),60,11040,Pave,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,637,GasA,Gd,Y,SBrkr,3,1,TA,7,Typ,0,none,CarPort,Unf,1,570,TA,TA,Y,COD,Normal,108000,86,167,1.5,1336
2626,535454050,90,RL,NA,8544,Pave,Reg,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,none,none,none,none,none,0,Wall,Fa,N,FuseA,2,2,TA,6,Typ,0,none,Detchd,Unf,2,400,TA,TA,Y,WD,Normal,87500,57,0,2,1040
2120,907125040,20,RL,NA,14217,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,ALQ,Unf,1022,GasA,Gd,Y,SBrkr,3,1,TA,6,Typ,0,none,Detchd,Unf,2,747,TA,TA,Y,WD,Normal,139500,13,0,1.5,1022
2538,534202020,20,RL,NA,9759,Pave,IR1,Lvl,AllPub,Inside,Gtl,"NAmes",Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,1051,GasA,TA,Y,SBrkr,3,1,TA,6,Typ,0,none,Attchd,RFn,1,264,TA,TA,Y,WD,Normal,124400,40,270,2,1051
2428,528228565,120,RL,43,3013,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,1362,GasA,Ex,Y,SBrkr,2,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,440,TA,TA,Y,WD,Normal,213490,1,162,2,1506
2105,906380120,20,RL,68,8814,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,1274,GasA,Ex,Y,SBrkr,3,1,Gd,6,Typ,0,none,Attchd,RFn,2,508,TA,TA,Y,New,Partial,203000,2,362,3,1274
